,Order ID,Order Date,Segment,State,Region,Category,Sales,Ano,Day of Week,Month
5321,US-2018-162558,2018-02-10,Home Office,Tennessee,South,Office Supplies,34.236,2018,5,2
5322,US-2018-162558,2018-02-10,Home Office,Tennessee,South,Furniture,19.76,2018,5,2
5323,CA-2018-134439,2018-09-18,Consumer,Nebraska,Central,Office Supplies,15.96,2018,1,9
5324,CA-2016-119508,2016-04-12,Consumer,California,West,Office Supplies,16.9,2016,1,4
5325,CA-2016-119508,2016-04-12,Consumer,California,West,Furniture,25.08,2016,1,4
5326,CA-2016-152681,2016-01-17,Corporate,Massachusetts,East,Office Supplies,6.68,2016,6,1
5327,CA-2015-130813,2015-06-01,Consumer,California,West,Office Supplies,19.44,2015,0,6
5328,CA-2016-120320,2016-05-03,Consumer,Texas,Central,Technology,31.92,2016,1,5
5329,CA-2017-111941,2017-12-25,Consumer,New York,East,Office Supplies,33.568,2017,0,12
5330,CA-2017-123120,2017-04-09,Consumer,New York,East,Furniture,63.94,2017,6,4
5331,CA-2017-123120,2017-04-09,Consumer,New York,East,Office Supplies,60.6,2017,6,4
5332,CA-2017-123120,2017-04-09,Consumer,New York,East,Office Supplies,22.72,2017,6,4
5333,CA-2015-103331,2015-08-26,Consumer,Delaware,East,Furniture,10.68,2015,2,8
5334,CA-2015-103331,2015-08-26,Consumer,Delaware,East,Office Supplies,17.34,2015,2,8
5335,CA-2015-103331,2015-08-26,Consumer,Delaware,East,Office Supplies,3.38,2015,2,8
5336,CA-2016-169278,2016-05-21,Corporate,Washington,West,Office Supplies,26.976,2016,5,5
5337,CA-2018-111577,2018-10-16,Corporate,Arizona,West,Office Supplies,307.776,2018,1,10
5338,CA-2016-146486,2016-09-11,Consumer,New York,East,Office Supplies,244.55,2016,6,9
5339,CA-2016-146486,2016-09-11,Consumer,New York,East,Office Supplies,12.24,2016,6,9
5340,CA-2016-146486,2016-09-11,Consumer,New York,East,Technology,13.98,2016,6,9
5341,CA-2016-146486,2016-09-11,Consumer,New York,East,Technology,899.95,2016,6,9
5342,US-2015-168501,2015-11-21,Corporate,Texas,Central,Office Supplies,1.632,2015,5,11
5343,US-2015-168501,2015-11-21,Corporate,Texas,Central,Technology,267.96,2015,5,11
5344,CA-2016-112053,2016-11-10,Consumer,New York,East,Technology,31.95,2016,3,11
5345,CA-2018-108539,2018-03-21,Consumer,California,West,Office Supplies,725.84,2018,2,3
5346,CA-2018-108539,2018-03-21,Consumer,California,West,Office Supplies,10.896,2018,2,3
5347,CA-2018-108539,2018-03-21,Consumer,California,West,Office Supplies,8.544,2018,2,3
5348,CA-2016-149811,2016-04-01,Corporate,Minnesota,Central,Office Supplies,32.34,2016,4,4
5349,CA-2016-149811,2016-04-01,Corporate,Minnesota,Central,Office Supplies,39.9,2016,4,4
5350,US-2018-103814,2018-09-12,Consumer,Illinois,Central,Office Supplies,143.856,2018,2,9
5351,CA-2017-123932,2017-06-09,Corporate,Texas,Central,Office Supplies,41.92,2017,4,6
5352,CA-2017-123932,2017-06-09,Corporate,Texas,Central,Technology,329.584,2017,4,6
5353,US-2017-101616,2017-03-09,Corporate,Louisiana,South,Office Supplies,87.28,2017,3,3
5354,CA-2015-113768,2015-05-13,Corporate,California,West,Furniture,279.456,2015,2,5
5355,CA-2015-113768,2015-05-13,Corporate,California,West,Office Supplies,8.0,2015,2,5
5356,CA-2017-138037,2017-09-29,Consumer,California,West,Office Supplies,27.24,2017,4,9
5357,CA-2015-150490,2015-05-08,Consumer,California,West,Technology,16.36,2015,4,5
5358,CA-2015-150490,2015-05-08,Consumer,California,West,Office Supplies,15.78,2015,4,5
5359,CA-2015-150490,2015-05-08,Consumer,California,West,Office Supplies,45.98,2015,4,5
5360,US-2018-126060,2018-04-14,Corporate,North Carolina,South,Furniture,198.272,2018,5,4
5361,CA-2018-100951,2018-09-06,Corporate,Texas,Central,Office Supplies,720.76,2018,3,9
5362,CA-2017-122017,2017-12-29,Consumer,Kansas,Central,Furniture,70.56,2017,4,12
5363,CA-2017-122017,2017-12-29,Consumer,Kansas,Central,Office Supplies,81.96,2017,4,12
5364,CA-2015-123477,2015-01-18,Corporate,Oregon,West,Office Supplies,64.864,2015,6,1
5365,CA-2017-107790,2017-11-20,Consumer,Texas,Central,Technology,151.192,2017,0,11
5366,CA-2018-158071,2018-10-06,Consumer,Washington,West,Technology,88.776,2018,5,10
5367,CA-2018-158071,2018-10-06,Consumer,Washington,West,Office Supplies,11.56,2018,5,10
5368,CA-2018-158071,2018-10-06,Consumer,Washington,West,Office Supplies,15.58,2018,5,10
5369,CA-2018-147403,2018-10-09,Corporate,Ohio,East,Office Supplies,85.056,2018,1,10
5370,US-2018-136721,2018-08-04,Corporate,Michigan,Central,Furniture,273.96,2018,5,8
5371,US-2018-136721,2018-08-04,Corporate,Michigan,Central,Furniture,306.9,2018,5,8
5372,CA-2016-118738,2016-10-24,Corporate,Texas,Central,Office Supplies,15.552,2016,0,10
5373,CA-2016-118738,2016-10-24,Corporate,Texas,Central,Furniture,347.361,2016,0,10
5374,CA-2016-118738,2016-10-24,Corporate,Texas,Central,Office Supplies,10.368,2016,0,10
5375,CA-2018-134152,2018-05-27,Corporate,Washington,West,Technology,98.16,2018,6,5
5376,CA-2018-134152,2018-05-27,Corporate,Washington,West,Office Supplies,31.44,2018,6,5
5377,CA-2015-125542,2015-05-12,Corporate,Pennsylvania,East,Office Supplies,348.488,2015,1,5
5378,CA-2015-125542,2015-05-12,Corporate,Pennsylvania,East,Office Supplies,172.736,2015,1,5
5379,CA-2017-136021,2017-08-14,Consumer,California,West,Office Supplies,15.54,2017,0,8
5380,CA-2017-136021,2017-08-14,Consumer,California,West,Technology,105.552,2017,0,8
5381,CA-2017-149195,2017-05-09,Corporate,Texas,Central,Office Supplies,25.92,2017,1,5
5382,CA-2017-149195,2017-05-09,Corporate,Texas,Central,Office Supplies,15.808,2017,1,5
5383,CA-2017-149195,2017-05-09,Corporate,Texas,Central,Office Supplies,10.368,2017,1,5
5384,CA-2018-161410,2018-06-26,Consumer,Pennsylvania,East,Technology,358.2,2018,1,6
5385,CA-2018-161410,2018-06-26,Consumer,Pennsylvania,East,Technology,545.916,2018,1,6
5386,CA-2018-152786,2018-12-03,Consumer,Arkansas,South,Office Supplies,40.41,2018,0,12
5387,CA-2018-164707,2018-02-18,Corporate,California,West,Technology,167.976,2018,6,2
5388,CA-2018-164707,2018-02-18,Corporate,California,West,Technology,109.53,2018,6,2
5389,CA-2018-164707,2018-02-18,Corporate,California,West,Office Supplies,9.82,2018,6,2
5390,CA-2018-163874,2018-10-11,Corporate,Washington,West,Office Supplies,26.352,2018,3,10
5391,US-2015-123183,2015-11-19,Corporate,Delaware,East,Office Supplies,22.5,2015,3,11
5392,US-2015-123183,2015-11-19,Corporate,Delaware,East,Office Supplies,9.96,2015,3,11
5393,US-2015-123183,2015-11-19,Corporate,Delaware,East,Office Supplies,213.08,2015,3,11
5394,US-2015-123183,2015-11-19,Corporate,Delaware,East,Furniture,1025.88,2015,3,11
5395,CA-2015-104829,2015-11-18,Corporate,Utah,West,Office Supplies,21.98,2015,2,11
5396,US-2017-147340,2017-09-24,Corporate,California,West,Furniture,63.2,2017,6,9
5397,CA-2017-145492,2017-11-20,Corporate,California,West,Office Supplies,39.0,2017,0,11
5398,CA-2017-163202,2017-09-27,Corporate,Ohio,East,Office Supplies,2.907,2017,2,9
5399,CA-2017-117681,2017-09-04,Consumer,California,West,Furniture,556.665,2017,0,9
5400,CA-2018-132262,2018-09-21,Consumer,Washington,West,Technology,71.98,2018,4,9
5401,CA-2018-132262,2018-09-21,Consumer,Washington,West,Technology,79.98,2018,4,9
5402,CA-2018-123043,2018-08-24,Corporate,New York,East,Office Supplies,24.672,2018,4,8
5403,CA-2018-123043,2018-08-24,Corporate,New York,East,Office Supplies,3.744,2018,4,8
5404,US-2017-143280,2017-02-22,Consumer,California,West,Technology,445.96,2017,2,2
5405,US-2017-143280,2017-02-22,Consumer,California,West,Technology,36.24,2017,2,2
5406,US-2017-143280,2017-02-22,Consumer,California,West,Office Supplies,10.65,2017,2,2
5407,CA-2018-108854,2018-08-12,Corporate,California,West,Office Supplies,87.92,2018,6,8
5408,CA-2018-108854,2018-08-12,Corporate,California,West,Office Supplies,22.424,2018,6,8
5409,CA-2018-108854,2018-08-12,Corporate,California,West,Office Supplies,90.48,2018,6,8
5410,CA-2018-108854,2018-08-12,Corporate,California,West,Office Supplies,42.76,2018,6,8
5411,CA-2018-166856,2018-09-18,Consumer,New Mexico,West,Office Supplies,10.08,2018,1,9
5412,CA-2018-166856,2018-09-18,Consumer,New Mexico,West,Technology,101.34,2018,1,9
5413,CA-2017-153157,2017-11-09,Consumer,Kansas,Central,Technology,224.75,2017,3,11
5414,US-2018-125647,2018-09-23,Consumer,Illinois,Central,Office Supplies,73.176,2018,6,9
5415,US-2018-125647,2018-09-23,Consumer,Illinois,Central,Office Supplies,20.736,2018,6,9
5416,US-2018-125647,2018-09-23,Consumer,Illinois,Central,Technology,39.984,2018,6,9
5417,CA-2015-132542,2015-06-10,Corporate,Nebraska,Central,Office Supplies,15.36,2015,2,6
5418,CA-2016-110877,2016-10-23,Consumer,Texas,Central,Office Supplies,36.288,2016,6,10
5419,CA-2016-110877,2016-10-23,Consumer,Texas,Central,Technology,150.384,2016,6,10
5420,US-2017-151827,2017-03-31,Consumer,Pennsylvania,East,Technology,280.782,2017,4,3
5421,US-2017-151827,2017-03-31,Consumer,Pennsylvania,East,Technology,31.984,2017,4,3
5422,US-2017-163258,2017-12-29,Consumer,California,West,Office Supplies,11.232,2017,4,12
5423,CA-2018-103009,2018-03-11,Corporate,Kentucky,South,Office Supplies,26.4,2018,6,3
5424,US-2018-120649,2018-01-20,Consumer,Connecticut,East,Office Supplies,3.52,2018,5,1
5425,CA-2017-153598,2017-03-12,Consumer,California,West,Technology,1649.95,2017,6,3
5426,CA-2017-153598,2017-03-12,Consumer,California,West,Furniture,111.9,2017,6,3
5427,US-2017-108497,2017-06-14,Home Office,California,West,Furniture,599.165,2017,2,6
5428,CA-2017-113096,2017-02-09,Home Office,California,West,Office Supplies,46.53,2017,3,2
5429,CA-2015-136861,2015-05-09,Consumer,Florida,South,Furniture,31.984,2015,5,5
5430,CA-2018-117422,2018-10-21,Home Office,Ohio,East,Office Supplies,161.568,2018,6,10
5431,CA-2018-117422,2018-10-21,Home Office,Ohio,East,Office Supplies,4.064,2018,6,10
5432,CA-2018-117422,2018-10-21,Home Office,Ohio,East,Office Supplies,6.216,2018,6,10
5433,CA-2018-129707,2018-04-25,Consumer,Arizona,West,Office Supplies,8.896,2018,2,4
5434,CA-2016-160171,2016-10-19,Home Office,California,West,Office Supplies,1640.7,2016,2,10
5435,CA-2016-160171,2016-10-19,Home Office,California,West,Technology,270.0,2016,2,10
5436,CA-2015-103317,2015-05-07,Corporate,Florida,South,Furniture,19.52,2015,3,5
5437,CA-2015-103317,2015-05-07,Corporate,Florida,South,Office Supplies,9.81,2015,3,5
5438,CA-2015-103317,2015-05-07,Corporate,Florida,South,Furniture,213.216,2015,3,5
5439,CA-2017-167115,2017-04-04,Consumer,New York,East,Office Supplies,588.784,2017,1,4
5440,US-2018-153633,2018-11-13,Consumer,Florida,South,Office Supplies,2.064,2018,1,11
5441,CA-2018-155929,2018-09-09,Consumer,Arizona,West,Office Supplies,6.368,2018,6,9
5442,CA-2016-148712,2016-04-17,Consumer,New York,East,Technology,99.6,2016,6,4
5443,CA-2016-148712,2016-04-17,Consumer,New York,East,Office Supplies,62.296,2016,6,4
5444,CA-2016-148712,2016-04-17,Consumer,New York,East,Office Supplies,10.71,2016,6,4
5445,CA-2017-128307,2017-07-25,Home Office,Texas,Central,Office Supplies,20.936,2017,1,7
5446,US-2017-127425,2017-08-26,Corporate,New York,East,Technology,33.0,2017,5,8
5447,US-2017-127425,2017-08-26,Corporate,New York,East,Technology,249.95,2017,5,8
5448,US-2015-119081,2015-12-09,Home Office,Kansas,Central,Office Supplies,357.93,2015,2,12
5449,US-2015-119081,2015-12-09,Home Office,Kansas,Central,Technology,57.4,2015,2,12
5450,US-2015-119081,2015-12-09,Home Office,Kansas,Central,Office Supplies,331.96,2015,2,12
5451,US-2015-119081,2015-12-09,Home Office,Kansas,Central,Furniture,40.56,2015,2,12
5452,CA-2017-140613,2017-07-22,Home Office,Nevada,West,Office Supplies,86.2,2017,5,7
5453,US-2018-108700,2018-05-19,Corporate,Illinois,Central,Office Supplies,38.016,2018,5,5
5454,CA-2018-160962,2018-04-28,Corporate,Pennsylvania,East,Office Supplies,8.384,2018,5,4
5455,CA-2018-160962,2018-04-28,Corporate,Pennsylvania,East,Office Supplies,6.848,2018,5,4
5456,CA-2018-130631,2018-12-29,Consumer,Washington,West,Office Supplies,19.6,2018,5,12
5457,CA-2018-130631,2018-12-29,Consumer,Washington,West,Furniture,68.46,2018,5,12
5458,CA-2018-116680,2018-04-09,Consumer,California,West,Office Supplies,13.344,2018,0,4
5459,CA-2018-116680,2018-04-09,Consumer,California,West,Furniture,1478.272,2018,0,4
5460,US-2015-107405,2015-03-21,Corporate,North Carolina,South,Office Supplies,16.272,2015,5,3
5461,CA-2018-101574,2018-09-28,Consumer,California,West,Furniture,9.24,2018,4,9
5462,CA-2015-146591,2015-01-19,Consumer,Arizona,West,Office Supplies,32.34,2015,0,1
5463,CA-2015-146591,2015-01-19,Consumer,Arizona,West,Office Supplies,56.064,2015,0,1
5464,CA-2015-146591,2015-01-19,Consumer,Arizona,West,Office Supplies,108.72,2015,0,1
5465,CA-2015-146591,2015-01-19,Consumer,Arizona,West,Furniture,181.47,2015,0,1
5466,CA-2015-107706,2015-02-14,Consumer,Texas,Central,Office Supplies,16.176,2015,5,2
5467,CA-2017-122448,2017-09-06,Consumer,California,West,Furniture,122.352,2017,2,9
5468,CA-2015-132451,2015-09-26,Home Office,California,West,Furniture,585.552,2015,5,9
5469,CA-2015-132451,2015-09-26,Home Office,California,West,Office Supplies,19.44,2015,5,9
5470,CA-2017-158547,2017-05-30,Consumer,Ohio,East,Office Supplies,123.92,2017,1,5
5471,CA-2018-116946,2018-12-19,Consumer,Colorado,West,Furniture,13.36,2018,2,12
5472,CA-2018-116946,2018-12-19,Consumer,Colorado,West,Office Supplies,78.256,2018,2,12
5473,CA-2018-116946,2018-12-19,Consumer,Colorado,West,Furniture,102.018,2018,2,12
5474,CA-2018-121741,2018-12-26,Corporate,Nebraska,Central,Office Supplies,750.68,2018,2,12
5475,CA-2018-169691,2018-06-15,Home Office,Minnesota,Central,Office Supplies,44.4,2018,4,6
5476,CA-2018-169691,2018-06-15,Home Office,Minnesota,Central,Office Supplies,84.55,2018,4,6
5477,CA-2018-169691,2018-06-15,Home Office,Minnesota,Central,Office Supplies,17.94,2018,4,6
5478,CA-2017-121356,2017-11-20,Consumer,Delaware,East,Office Supplies,128.4,2017,0,11
5479,CA-2015-101770,2015-03-31,Corporate,Florida,South,Office Supplies,1.869,2015,1,3
5480,CA-2018-105487,2018-08-10,Corporate,California,West,Technology,103.192,2018,4,8
5481,CA-2018-105487,2018-08-10,Corporate,California,West,Technology,36.0,2018,4,8
5482,CA-2018-105487,2018-08-10,Corporate,California,West,Technology,239.96,2018,4,8
5483,CA-2018-105487,2018-08-10,Corporate,California,West,Office Supplies,40.68,2018,4,8
5484,CA-2018-148999,2018-01-30,Consumer,Florida,South,Furniture,419.136,2018,1,1
5485,CA-2015-107573,2015-12-12,Consumer,Florida,South,Office Supplies,23.472,2015,5,12
5486,CA-2016-156608,2016-10-24,Home Office,Texas,Central,Office Supplies,3.592,2016,0,10
5487,CA-2018-134495,2018-01-04,Corporate,Florida,South,Technology,23.976,2018,3,1
5488,CA-2018-134495,2018-01-04,Corporate,Florida,South,Office Supplies,6.264,2018,3,1
5489,CA-2018-134495,2018-01-04,Corporate,Florida,South,Office Supplies,20.808,2018,3,1
5490,CA-2018-134495,2018-01-04,Corporate,Florida,South,Furniture,218.352,2018,3,1
5491,CA-2018-164098,2018-01-26,Consumer,Texas,Central,Office Supplies,18.16,2018,4,1
5492,CA-2015-105249,2015-11-28,Home Office,California,West,Office Supplies,7.36,2015,5,11
5493,CA-2015-105249,2015-11-28,Home Office,California,West,Office Supplies,41.4,2015,5,11
5494,CA-2015-105249,2015-11-28,Home Office,California,West,Furniture,411.332,2015,5,11
5495,CA-2016-113523,2016-04-09,Corporate,Pennsylvania,East,Office Supplies,7.656,2016,5,4
5496,CA-2018-117821,2018-12-06,Consumer,Ohio,East,Technology,63.92,2018,3,12
5497,CA-2018-164378,2018-07-15,Consumer,New York,East,Office Supplies,6.56,2018,6,7
5498,CA-2018-164378,2018-07-15,Consumer,New York,East,Office Supplies,7.83,2018,6,7
5499,CA-2018-164378,2018-07-15,Consumer,New York,East,Technology,41.9,2018,6,7
5500,CA-2018-164378,2018-07-15,Consumer,New York,East,Furniture,664.146,2018,6,7
5501,CA-2018-164378,2018-07-15,Consumer,New York,East,Office Supplies,8.96,2018,6,7
5502,CA-2018-127782,2018-02-11,Corporate,Pennsylvania,East,Furniture,3.312,2018,6,2
5503,CA-2018-127782,2018-02-11,Corporate,Pennsylvania,East,Office Supplies,20.136,2018,6,2
5504,CA-2018-127782,2018-02-11,Corporate,Pennsylvania,East,Office Supplies,8.856,2018,6,2
5505,CA-2018-127782,2018-02-11,Corporate,Pennsylvania,East,Technology,859.2,2018,6,2
5506,US-2017-162026,2017-08-10,Consumer,California,West,Office Supplies,61.96,2017,3,8
5507,CA-2017-150000,2017-08-04,Consumer,Georgia,South,Office Supplies,17.92,2017,4,8
5508,CA-2016-168529,2016-08-10,Consumer,California,West,Furniture,145.9,2016,2,8
5509,US-2018-152569,2018-05-15,Consumer,Illinois,Central,Office Supplies,56.704,2018,1,5
5510,US-2018-152569,2018-05-15,Consumer,Illinois,Central,Technology,11.12,2018,1,5
5511,US-2015-137680,2015-02-24,Consumer,Oregon,West,Office Supplies,32.896,2015,1,2
5512,US-2015-137680,2015-02-24,Consumer,Oregon,West,Office Supplies,22.776,2015,1,2
5513,CA-2016-103177,2016-05-30,Consumer,New York,East,Technology,239.97,2016,0,5
5514,CA-2016-103177,2016-05-30,Consumer,New York,East,Office Supplies,160.32,2016,0,5
5515,CA-2016-103177,2016-05-30,Consumer,New York,East,Technology,128.85,2016,0,5
5516,US-2017-138408,2017-11-18,Corporate,Alabama,South,Technology,1319.96,2017,5,11
5517,CA-2018-117667,2018-04-12,Corporate,Pennsylvania,East,Furniture,239.96,2018,3,4
5518,CA-2018-117667,2018-04-12,Corporate,Pennsylvania,East,Furniture,54.768,2018,3,4
5519,CA-2018-117667,2018-04-12,Corporate,Pennsylvania,East,Office Supplies,13.392,2018,3,4
5520,CA-2018-117667,2018-04-12,Corporate,Pennsylvania,East,Office Supplies,23.92,2018,3,4
5521,CA-2018-117667,2018-04-12,Corporate,Pennsylvania,East,Technology,255.968,2018,3,4
5522,CA-2017-110982,2017-05-06,Consumer,California,West,Office Supplies,21.552,2017,5,5
5523,CA-2017-110982,2017-05-06,Consumer,California,West,Office Supplies,58.24,2017,5,5
5524,CA-2017-147123,2017-10-12,Home Office,California,West,Office Supplies,80.28,2017,3,10
5525,CA-2018-154501,2018-04-30,Corporate,California,West,Office Supplies,9.78,2018,0,4
5526,CA-2018-166933,2018-04-24,Home Office,California,West,Office Supplies,1.81,2018,1,4
5527,CA-2016-142055,2016-08-05,Home Office,New York,East,Office Supplies,37.94,2016,4,8
5528,CA-2016-137106,2016-03-31,Corporate,Florida,South,Technology,79.96,2016,3,3
5529,CA-2018-136609,2018-06-08,Corporate,Texas,Central,Office Supplies,115.296,2018,4,6
5530,CA-2018-160885,2018-02-12,Consumer,Nebraska,Central,Technology,2479.96,2018,0,2
5531,US-2017-167472,2017-06-06,Consumer,Arkansas,South,Technology,179.94,2017,1,6
5532,US-2017-167472,2017-06-06,Consumer,Arkansas,South,Technology,26.85,2017,1,6
5533,US-2017-167472,2017-06-06,Consumer,Arkansas,South,Technology,323.37,2017,1,6
5534,US-2017-167472,2017-06-06,Consumer,Arkansas,South,Office Supplies,59.94,2017,1,6
5535,US-2017-167472,2017-06-06,Consumer,Arkansas,South,Office Supplies,64.14,2017,1,6
5536,US-2017-167472,2017-06-06,Consumer,Arkansas,South,Office Supplies,11.67,2017,1,6
5537,US-2017-167472,2017-06-06,Consumer,Arkansas,South,Office Supplies,12.96,2017,1,6
5538,CA-2016-120551,2016-04-13,Consumer,Nebraska,Central,Office Supplies,17.43,2016,2,4
5539,US-2018-150595,2018-05-22,Consumer,Illinois,Central,Furniture,181.986,2018,1,5
5540,US-2018-150595,2018-05-22,Consumer,Illinois,Central,Office Supplies,1.592,2018,1,5
5541,US-2018-150595,2018-05-22,Consumer,Illinois,Central,Office Supplies,22.344,2018,1,5
5542,CA-2017-134936,2017-12-19,Corporate,Arizona,West,Furniture,455.97,2017,1,12
5543,CA-2017-134936,2017-12-19,Corporate,Arizona,West,Office Supplies,10.44,2017,1,12
5544,CA-2017-134936,2017-12-19,Corporate,Arizona,West,Office Supplies,5.214,2017,1,12
5545,CA-2018-102967,2018-09-22,Home Office,New Hampshire,East,Office Supplies,67.4,2018,5,9
5546,CA-2018-151008,2018-07-09,Consumer,Utah,West,Furniture,25.16,2018,0,7
5547,CA-2018-151008,2018-07-09,Consumer,Utah,West,Technology,126.56,2018,0,7
5548,CA-2015-159800,2015-11-28,Consumer,California,West,Office Supplies,43.68,2015,5,11
5549,CA-2015-159800,2015-11-28,Consumer,California,West,Technology,139.93,2015,5,11
5550,US-2015-159618,2015-12-11,Corporate,Texas,Central,Office Supplies,2.672,2015,4,12
5551,US-2015-159618,2015-12-11,Corporate,Texas,Central,Office Supplies,16.656,2015,4,12
5552,US-2015-159618,2015-12-11,Corporate,Texas,Central,Technology,79.512,2015,4,12
5553,US-2015-159618,2015-12-11,Corporate,Texas,Central,Office Supplies,36.288,2015,4,12
5554,US-2015-159618,2015-12-11,Corporate,Texas,Central,Furniture,67.9932,2015,4,12
5555,CA-2018-116113,2018-02-10,Corporate,Alabama,South,Furniture,10.16,2018,5,2
5556,CA-2016-125066,2016-12-14,Corporate,Mississippi,South,Furniture,6.16,2016,2,12
5557,CA-2016-125066,2016-12-14,Corporate,Mississippi,South,Office Supplies,56.3,2016,2,12
5558,US-2016-114741,2016-06-12,Consumer,Nevada,West,Office Supplies,6.48,2016,6,6
5559,US-2016-114741,2016-06-12,Consumer,Nevada,West,Office Supplies,1325.85,2016,6,6
5560,US-2016-114741,2016-06-12,Consumer,Nevada,West,Office Supplies,14.94,2016,6,6
5561,CA-2018-133263,2018-03-31,Corporate,Georgia,South,Office Supplies,34.54,2018,5,3
5562,CA-2018-133263,2018-03-31,Corporate,Georgia,South,Technology,2999.95,2018,5,3
5563,CA-2018-133263,2018-03-31,Corporate,Georgia,South,Office Supplies,64.12,2018,5,3
5564,CA-2018-157966,2018-03-13,Home Office,Illinois,Central,Office Supplies,19.456,2018,1,3
5565,CA-2018-157966,2018-03-13,Home Office,Illinois,Central,Technology,209.986,2018,1,3
5566,CA-2018-157966,2018-03-13,Home Office,Illinois,Central,Office Supplies,29.76,2018,1,3
5567,CA-2018-157966,2018-03-13,Home Office,Illinois,Central,Furniture,89.768,2018,1,3
5568,CA-2018-157966,2018-03-13,Home Office,Illinois,Central,Technology,959.984,2018,1,3
5569,CA-2018-157966,2018-03-13,Home Office,Illinois,Central,Office Supplies,15.552,2018,1,3
5570,CA-2018-157966,2018-03-13,Home Office,Illinois,Central,Technology,34.36,2018,1,3
5571,CA-2015-151162,2015-05-12,Corporate,Ohio,East,Office Supplies,98.376,2015,1,5
5572,CA-2015-151162,2015-05-12,Corporate,Ohio,East,Office Supplies,29.94,2015,1,5
5573,CA-2015-151162,2015-05-12,Corporate,Ohio,East,Office Supplies,17.472,2015,1,5
5574,CA-2015-151162,2015-05-12,Corporate,Ohio,East,Technology,36.738,2015,1,5
5575,CA-2015-151162,2015-05-12,Corporate,Ohio,East,Technology,179.94,2015,1,5
5576,CA-2017-136686,2017-12-12,Consumer,California,West,Furniture,383.64,2017,1,12
5577,CA-2017-136686,2017-12-12,Consumer,California,West,Office Supplies,56.52,2017,1,12
5578,CA-2018-137498,2018-09-09,Consumer,California,West,Office Supplies,6.56,2018,6,9
5579,CA-2018-137498,2018-09-09,Consumer,California,West,Furniture,243.92,2018,6,9
5580,CA-2018-137498,2018-09-09,Consumer,California,West,Office Supplies,47.52,2018,6,9
5581,CA-2018-163818,2018-04-10,Home Office,Maryland,East,Furniture,19.98,2018,1,4
5582,CA-2017-161158,2017-09-05,Home Office,New York,East,Office Supplies,8.0,2017,1,9
5583,CA-2015-116673,2015-12-15,Consumer,California,West,Furniture,6.16,2015,1,12
5584,CA-2018-105333,2018-11-30,Home Office,New York,East,Office Supplies,83.56,2018,4,11
5585,CA-2018-105333,2018-11-30,Home Office,New York,East,Technology,546.06,2018,4,11
5586,CA-2018-105333,2018-11-30,Home Office,New York,East,Office Supplies,269.49,2018,4,11
5587,CA-2016-149993,2016-03-19,Consumer,California,West,Office Supplies,10.9,2016,5,3
5588,CA-2015-168158,2015-07-19,Home Office,Montana,West,Office Supplies,6.096,2015,6,7
5589,CA-2017-115224,2017-08-12,Consumer,California,West,Office Supplies,34.05,2017,5,8
5590,CA-2017-115224,2017-08-12,Consumer,California,West,Office Supplies,352.38,2017,5,8
5591,CA-2015-164742,2015-10-13,Corporate,New Jersey,East,Furniture,245.98,2015,1,10
5592,CA-2015-164742,2015-10-13,Corporate,New Jersey,East,Office Supplies,18.94,2015,1,10
5593,US-2018-108014,2018-11-19,Consumer,Ohio,East,Office Supplies,59.913,2018,0,11
5594,CA-2018-160325,2018-09-24,Corporate,Massachusetts,East,Technology,391.98,2018,0,9
5595,CA-2018-160325,2018-09-24,Corporate,Massachusetts,East,Technology,437.85,2018,0,9
5596,CA-2016-159779,2016-09-25,Consumer,New Hampshire,East,Office Supplies,68.62,2016,6,9
5597,CA-2018-151176,2018-02-13,Consumer,Maryland,East,Office Supplies,25.02,2018,1,2
5598,CA-2018-151176,2018-02-13,Consumer,Maryland,East,Office Supplies,10.71,2018,1,2
5599,CA-2015-108903,2015-03-10,Consumer,Ohio,East,Office Supplies,55.984,2015,1,3
5600,CA-2015-108903,2015-03-10,Consumer,Ohio,East,Office Supplies,14.48,2015,1,3
5601,CA-2015-108903,2015-03-10,Consumer,Ohio,East,Technology,142.488,2015,1,3
5602,CA-2017-117919,2017-08-27,Corporate,Texas,Central,Office Supplies,14.16,2017,6,8
5603,CA-2017-117919,2017-08-27,Corporate,Texas,Central,Office Supplies,79.92,2017,6,8
5604,CA-2016-142475,2016-03-12,Corporate,New York,East,Office Supplies,590.352,2016,5,3
5605,CA-2017-134516,2017-09-20,Corporate,North Carolina,South,Furniture,17.088,2017,2,9
5606,CA-2017-134516,2017-09-20,Corporate,North Carolina,South,Furniture,98.392,2017,2,9
5607,CA-2018-105193,2018-03-25,Consumer,New York,East,Office Supplies,11.05,2018,6,3
5608,CA-2016-168634,2016-06-12,Consumer,California,West,Office Supplies,7.78,2016,6,6
5609,CA-2018-117198,2018-08-31,Consumer,Louisiana,South,Technology,659.9,2018,4,8
5610,CA-2016-145828,2016-05-10,Consumer,Ohio,East,Technology,53.04,2016,1,5
5611,CA-2018-121027,2018-08-18,Corporate,Washington,West,Technology,843.9,2018,5,8
5612,CA-2018-121027,2018-08-18,Corporate,Washington,West,Technology,1496.16,2018,5,8
5613,CA-2017-147431,2017-02-02,Consumer,New York,East,Office Supplies,117.96,2017,3,2
5614,CA-2017-158001,2017-08-23,Corporate,New York,East,Office Supplies,21.3,2017,2,8
5615,CA-2017-158001,2017-08-23,Corporate,New York,East,Office Supplies,1040.8,2017,2,8
